,0
R_CYSGLYex_copy2,False
R_CYSLYSL,True
R_CYSO,True
R_CYSSERNaEx,True
R_CYSTA,False
R_CYSTAm,False
R_CYSTGL,True
R_CYSTGLUex,True
R_CYSTHRNaEx,True
R_CYSTS,True
R_CYSTSERex,True
R_CYSt4,True
R_CYStec,False
R_CYTD,True
R_CYTDK1,True
R_CYTDK2m,True
R_CYTDn,True
R_CYTDt,False
R_CYTDt4,True
R_CYTDt5,True
R_CYTDtl,False
R_CYTDtm,False
R_CYTDtn,False
R_CYTK1,False
R_CYTK10,False
R_CYTK10n,False
R_CYTK11,False
R_CYTK11n,False
R_CYTK12,False
R_CYTK12n,False
R_CYTK13,False
R_CYTK13n,False
R_CYTK14,False
R_CYTK14n,False
R_CYTK1m,False
R_CYTK1n,False
R_CYTK2,False
R_CYTK2n,False
R_CYTK3,False
R_CYTK3n,False
R_CYTK4,False
R_CYTK4n,False
R_CYTK2_1,False
R_CYTK5n,False
R_CPK1,False
R_CYTK6n,False
R_CYTK7,False
R_CYTK7n,False
R_CYTK8,False
R_CYTK8n,False
R_CYTK9,False
R_CYTK9n,False
R_CytOxe,True
R_D_3AIBt,True
R_D_LACt2,False
R_D_LACtm,False
R_D3AIBTm,False
R_DADA,True
R_DADAe,True
R_DADNK,True
R_DADNt4,False
R_DAGKn_hs,False
R_DAG_HSter,True
R_DAGt,False
R_DALAOXx,True
R_DALAt2r,False
R_DIGALSGALSIDEte,False
R_DIGALSGALSIDEtg,False
R_DIGALSIDEtg,False
R_DIGALSIDEtl,False
R_DINt,False
R_DITPtn,False
R_DKMPPD,True
R_DLNLCGCPT1,True
R_DLNLCGCPT2,True
R_DLNLCGCRNt,True
R_DLNLCGt,False
R_DMANTIPYRINEte,False
R_DMATT,True
R_DMATTx,True
R_DMGDHm,True
R_DMGtm,False
R_DMHPTCRNCPT1,False
R_DMHPTCRNCPT2,False
R_DMHPTCRNt,False
R_DMHPTCRNte,False
R_DMNONCOACRNCPT1,False
R_C110CPT2m_copy2,False
R_DMNONCRNt,False
R_DNADDP,True
R_DNADtn,False
R_DNAMTSEn,True
R_DNAMTn,True
R_DNDPt10m,True
R_DNDPt11m,True
R_DNDPt12m,True
R_DNDPt13m,True
R_DNDPt14m,True
R_DNDPt15m,True
R_DNDPt16m,True
R_DNDPt17m,True
R_DNDPt18m,True
R_DNDPt19m,True
R_DNDPt1m,True
R_DNDPt20m,True
R_DNDPt21m,True
R_DNDPt22m,True
R_DNDPt23m,True
R_DNDPt24m,True
R_DNDPt25m,True
R_DNDPt26m,True
R_DNDPt27m,True
R_DNDPt28m,True
R_DNDPt29m,True
R_DNDPt2m,True
R_DNDPt30m,True
R_DNDPt31m,True
R_DNDPt32m,True
R_DNDPt33m,True
R_DNDPt34m,True
R_DNDPt35m,True
R_DNDPt36m,True
R_DNDPt37m,True
R_DNDPt38m,True
R_DNDPt39m,True
R_DNDPt3m,True
R_DNDPt40m,True
R_DNDPt41m,True
R_DNDPt42m,True
R_DNDPt43m,True
R_DNDPt44m,True
R_DNDPt45m,True
R_DNDPt46m,True
R_DNDPt47m,True
R_DNDPt48m,True
R_DNDPt49m,True
R_DNDPt4m,True
R_DPGase,True
R_DPHMBDCm,True
R_DPMVDx,True
R_DPPS,True
R_DPROOp,True
R_DRBK,True
R_DRIBt,False
R_DRPA,True
R_DSAT,True
R_DTDPtn,False
R_DTMPK,False
R_DTTPtn,False
R_DUDPtn,False
R_DUMPtn,False
R_DURAD,False
R_DURAD2,False
R_DURIK1,True
R_DURIK1m,True
R_DURIPP,False
R_DURIt,False
R_DURItn,False
R_DUTPDPm,True
R_DUTPDPn,True
R_EAFLATOXINte,False
R_EBASTINEOHte,False
R_EBASTINEOHtr,False
R_EBASTINEte,False
R_EBASTINEtr,False
R_EBP1r,True
R_EBP2r,True
R_ECGISOr,False
R_ECOAH12m,False
R_ECOAH1m,False
R_ECOAH1x,False
R_ECOAH9m,False
R_EGMESTr,True
R_EHGLAT,True
R_EHGLAT2m,True
R_EHGLATm,True
R_EICOSTETCPT1,True
R_EICOSTETCPT2,True
R_EICOSTETCRNt,True
R_EICOSTETt,False
R_ELAIDCPT1,True
R_ELAIDCPT2,True
R_ELAIDCRNt,True
R_ELAIDt,False
R_ENGASE,True
R_ENGASE2,True
R_ENGASE2ly,True
R_ENGASE3ly,True
R_ENGASEly,True
R_ENMAN1g,True
R_ENMAN2g,True
R_ENMAN3g,True
R_ENMAN4g,True
R_ENMAN5g,True
R_ENMAN6g,True
R_ENO,False
R_EPCTX,True
R_ESTRADIOLGLCt2,True
R_ESTRADIOLGLCtr,False
R_ESTRADIOLt,False
R_ESTRADIOLtr,False
R_ESTRIOLGLCte,True
R_ESTRIOLGLCtr,False
R_ESTRIOLtr,False
R_ESTRONEGLCt,True
R_ESTRONEGLCtr,False
R_ESTRONESt2,True
R_ESTRONEtr,False
R_ESTSULT,True
R_FALDtm,False
R_ETF,True
R_ETFQO,True
R_ETHAK,True
R_ETHP,True
R_ETOHMO,True
R_ETOHt,False
R_ETOHtx,False
R_F1Atg,False
R_F1PGT,False
R_F6Tg,True
R_FA120ACPHi,False
R_FA140ACPHi,False
R_FA141ACPHi,False
R_FA160ACPHi,False
R_FA161ACPHi,False
R_FA180ACPH,False
R_FA181ACPH,False
R_FA1821ACPH,False
R_FA1822ACPH,False
R_FA182ACPH,False
R_FACOAL140,True
R_FACOAL150,False
R_FACOAL160,True
R_FACOAL161,False
R_FACOAL170,False
R_FACOAL180,True
R_FACOAL1812,False
R_FACOAL1813,False
R_ASPGLUm,False
R_ASPNATm,True
R_ASPTA,False
R_ASPTAm,False
R_ASPt6,True
R_ATP1ter,False
R_ATP2ter,False
R_ATPH1e,True
R_ATPH2e,True
R_ATPS4m,True
R_BILGLCURte,True
R_BILGLCURtr,False
R_BILIRED,True
R_BILIRUBtr,False
R_BIOCYTtn,False
R_BMTer_L,True
R_BMTer_U,True
R_BPNT,True
R_BPNT2,True
R_BTND1,True
R_BTND1n,True
R_BTNDe,True
R_BTNDm,True
R_BTNPL,True
R_BTNPLm,True
R_BTNt2i,False
R_BTNt2m,False
R_BTNt3i,True
R_BTNt4i,True
R_BTNtn,False
R_BUP2,True
R_BUTt2m,False
R_BUTt2r,False
R_BVITEt,True
R_BZt,False
R_BZtr,False
R_B_MANNASEly,True
R_C110CPT2m_copy1,True
R_C14STRr,True
R_C160CPT1,True
R_C160CPT2,True
R_C160CRNt,True
R_C161CPT1,True
R_C161CPT12,True
R_C161CPT2,True
R_C161CPT22,True
R_C161CRN2t,True
R_C161CRNt,True
R_C180CPT1,True
R_C180CPT2,True
R_C180CRNt,True
R_C181CPT1,True
R_C181CPT2,True
R_C181CRNt,True
R_C204CPT1,True
R_C204CPT2,True
R_C204CRNt,True
R_C226COAtx,False
R_C226CPT1,True
R_C226CPT2,True
R_C226CRNt,True
R_C2M26DCOAHLm,False
R_C2M26DCOAHLx,False
R_C3STDH1Pr,True
R_C3STDH1r,True
R_C3STKR2r,True
R_C4STMO1r,True
R_C4STMO2Pr,True
R_C4STMO2r,True
R_CAATPS,True
R_CAMPt,True
R_CAROtr,False
R_CARVEOLte,False
R_CAT2p,True
R_CATm,True
R_CATp,True
R_CAt7r,False
R_CBL2OR,True
R_CBL2tm,True
R_CBLATm,False
R_CBPPer,True
R_CBPS,True
R_CBPSam,True
R_CBPter,False
R_CBR1,True
R_CBR2,True
R_CCA_D3t,True
R_CCA_D3tm,True
R_CDIPTr,False
R_CDPDAGtm,False
R_CDS,True
R_CO2tp,False
R_COAtg,False
R_COAtl,False
R_COAtim,False
R_COAtn,False
R_COAtp,False
R_COAtr,False
R_COKECBESr,True
R_COQ3m,True
R_COQ5m,True
R_COQ6m,True
R_COQ7m,True
R_CORE3GTg,True
R_CORE4GTg,True
R_CORE5GTg,True
R_CORE6GTg,True
R_CORE7GTg,True
R_CORE8GTg,True
R_COUCOAFm,True
R_COUMARINte,False
R_COt,False
R_CPCTDTX,True
R_CPPPGO,True
R_CREATt4_2_r,False
R_CREATtmdiffir,True
R_CRMPte,False
R_CRNCAR3tp,True
R_CRNCARtp,True
R_CRNt_copy1,False
R_CRNtHa,True
R_CRNtim,True
R_CRNt_copy2,True
R_CRNtuNa,True
R_CRNtx,False
R_CRTNsyn,True
R_CRTSLt,False
R_CRTSLtm,False
R_CRTSLtr,False
R_CRTSTRNt,False
R_CRTSTRNtm,False
R_CRTSTRNtr,False
R_CRVNCtr,False
R_CSAPASEly,True
R_CSBPASEly,True
R_CSCPASEly,True
R_CSDPASEly,True
R_CSEPASEly,True
R_CSNATr_copy1,True
R_CSNAT2m,False
R_CSNAT2x,False
R_CSNAT3x,False
R_CSNATer,False
R_CSNATm,False
R_CSNATp,False
R_CSNATr_copy2,False
R_CSND,True
R_CSNt,False
R_CSPG_At,True
R_CSPG_Atly,True
R_CSPG_Bt,True
R_CSPG_Btly,True
R_CSPG_Ct,True
R_CSPG_Ctly,True
R_CSPG_Dt,True
R_CSPG_Dtly,True
R_CSPG_Et,True
R_CSPG_Etly,True
R_CSm,True
R_CTPS1,True
R_CTPS2,True
R_CTPtn,False
R_CYANSTm,True
R_CYANt,False
R_CYANtm,False
R_CYOOm2,True
R_CYOOm3,False
R_DALAt2rL,False
R_DALAxt,True
R_DARGOp,True
R_DASCBH,True
R_DASCBR,True
R_DASPO1p,True
R_DATPtn,False
R_DCIm,False
R_DCK1m,False
R_DCK1n,False
R_DCK2n,False
R_DCMPDA,False
R_DCSPTN1COAtx,False
R_DCSPTN1CPT1,True
R_DCSPTN1CPT2,True
R_DCSPTN1CRNt,True
R_DCSPTN1t,False
R_DCT,False
R_DCTPtn,False
R_DCYTD,True
R_DCYTDn,True
R_DCYTt,False
R_DDPGAm,False
R_DEBRISOQUINEt,False
R_DECDPtm,False
R_DEDOLP1_L,True
R_DEDOLP1_U,True
R_DEDOLP2_L,True
R_DEDOLP2_U,True
R_DEDOLR_L,True
R_DEDOLR_U,True
R_DESAT16_2,True
R_DESAT18_10,True
R_DESAT18_3,True
R_DESAT18_4,True
R_DESAT18_5,True
R_DESAT18_6,True
R_DESAT18_7,True
R_DESAT18_8,True
R_DESAT18_9,True
R_DESAT20_1,True
R_DESAT20_2,True
R_DESAT22_1p,True
R_DESAT22_2p,True
R_DESAT24_1,True
R_DGAT,True
R_DGCHOLte,False
R_DGCHOLtx,False
R_DGK1,False
R_DGK2m,False
R_DGNSKm,True
R_DGSNt,False
R_DGSNtm,False
R_DGTPtn,False
R_DGULND,False
R_DHAAt1r,False
R_DHAPA,True
R_DHAPAx,True
R_DHCHOLESTANATEtm,False
R_DHCR241r,True
R_DHCR242r,True
R_DHCR243r,True
R_DHCR71r,True
R_DHCR72r,True
R_DHCRD1,True
R_DHCRD2,True
R_DHDPBMTm,True
R_DHEASULT,True
R_DHEAStr,False
R_DHEAtr,False
R_DHFR,False
R_DHFtl,False
R_DHFtm,False
R_DHORD9,True
R_DHORTS,False
R_DHPM1,True
R_DHPM2,True
R_DHPR,True
R_DHPR2,True
R_DIDPtn,False
R_DNDPt50m,True
R_DNDPt51m,True
R_DNDPt52m,True
R_DNDPt53m,True
R_DNDPt54m,True
R_DNDPt55m,True
R_DNDPt56m,True
R_DNDPt57m,True
R_DNDPt58m,True
R_DNDPt59m,True
R_DNDPt5m,True
R_DNDPt60m,True
R_DNDPt61m,True
R_DNDPt62m,True
R_DNDPt63m,True
R_DNDPt6m,True
R_DNDPt7m,True
R_DNDPt8m,True
R_DNDPt9m,True
R_DOGULND1,True
R_DOGULND2,True
R_DOGULNO1,True
R_DOGULNO2,True
R_DOLASNT_Ler,True
R_DOLASNT_Uer,True
R_DOLDPP_Ler,True
R_DOLDPP_Uer,True
R_DOLGLCP_Lter,True
R_DOLGLCP_Uter,True
R_DOLGPP_Ler,True
R_DOLGPP_Uer,True
R_DOLICHOL_Lter,False
R_DOLICHOL_Uter,False
R_DOLK_L,True
R_DOLK_U,True
R_DOLMANP_Lter,True
R_DOLMANP_Uter,True
R_DOLPGT1_Ler,True
R_DOLPGT1_Uer,True
R_DOLPGT2_Ler,True
R_DOLPGT2_Uer,True
R_DOLPGT3_Ler,True
R_DOLPGT3_Uer,True
R_DOLPH_Ler,True
R_DOLPH_Uer,True
R_DOLPMT1_Ler,True
R_DOLPMT1_Uer,True
R_DOLPMT2_Ler,True
R_DOLPMT2_Uer,True
R_DOLPMT3_Ler,True
R_DOLPMT3_Uer,True
R_DOLPMT4_Ler,True
R_DOLPMT4_Uer,True
R_DOLPMT_L,True
R_DOLPMT_U,True
R_DOLP_Lter,True
R_DOLP_Uter,True
R_DOPABMO,True
R_DOPACHRMISO,True
R_DOPAMT,True
R_DOPAQNISO1,False
R_DOPASFt,True
R_DOPAVESSEC,True
R_DOPAt4_2_r,False
R_DOPAtu,False
R_DORNOp,True
R_DPCOAK,True
R_DPCOAPP,True
R_DPCOAtl,False
R_DPGM,False
R_GALASE1ly,True
R_GALASE20ly,True
R_GALASE3ly,True
R_GALASE4ly,True
R_GALASE5ly,True
R_GALASE6ly,True
R_GALASE7ly,True
R_GALASE8ly,True
R_GALASE9ly,True
R_GALC,True
R_GALFUC12GAL14ACGLCGALGLUSIDEte,False
R_GALFUC12GAL14ACGLCGALGLUSIDEtg,False
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,False
R_GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,False
R_GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_GALGALGALTHCRMte,False
R_GALGALGALTHCRMtg,False
R_GALGLUSIDEtg,False
R_GALGLUSIDEtl,False
R_GALGT1,True
R_GALGT2,True
R_GALGT3,True
R_GALGT4,True
R_GALKr,True
R_GALNACT1g,True
R_GALNACT2g,True
R_GALNACT3g,True
R_GALNACT4g,True
R_GALNACT5g,True
R_GALOR,False
R_GALSIDEtg,False
R_GALSIDEtl,False
R_GALT,False
R_GALT2g,True
R_GALTg,True
R_GALUi,False
R_GALt1r,False
R_GALt2_2,False
R_GALt4,False
R_GALt4_2,False
R_GALtly,True
R_GAMYe,True
R_GAMt1r,False
R_GAO1,True
R_GAO1g,True
R_GAO2,True
R_GAO2g,True
R_GAPD,False
R_GARFT,False
R_GASNASE2ly,True
R_GASNASE3ly,True
R_GASNASEly,True
R_GBA,True
R_GBAl,True
R_GBGT1,True
R_GBSIDEte,False
R_GBSIDEtl,False
R_FACOAL181,True
R_FACOAL1821,False
R_FACOAL1822,False
R_FACOAL1831,False
R_FACOAL1832,False
R_FACOAL184,False
R_FACOAL191,True
R_FACOAL200,False
R_FACOAL203,False
R_FACOAL204_copy1,False
R_FACOAL2042,False
R_FACOAL204_copy2,True
R_FACOAL205,False
R_FACOAL206,False
R_FACOAL224,False
R_FACOAL2251,False
R_FACOAL2252,False
R_FACOAL226_copy1,False
R_FACOAL226_copy2,True
R_FACOAL240,False
R_FACOAL241,False
R_FACOAL244_1,False
R_FACOAL245_1,False
R_FACOAL245_2,False
R_FACOAL246_1,False
R_FACOAL260,False
R_FACOAL40im,True
R_FACOAL80,True
R_FADDP,True
R_FADH2tru,True
R_FADH2tx,False
R_FADtru,True
R_FADtx,False
R_FAEL183,True
R_FAEL184,True
R_FAEL204,True
R_FAEL205,True
R_FAH1,True
R_FAH2,True
R_FAH3,True
R_FALDH,False
R_FALDtly,False
R_FAOXC11,True
R_FAOXC140,True
R_FAOXC150m,True
R_FAOXC160,True
R_FAOXC16080m,True
R_FAOXC16080x,True
R_FAOXC161802m,True
R_FAOXC16180m,True
R_FAOXC170m,True
R_FAOXC180,True
R_FAOXC180x,True
R_FAOXC1811601m,True
R_FAOXC1811602m,True
R_FAOXC1811603m,True
R_FAOXC182806m,True
R_FAOXC18280m,True
R_FAOXC183803m,True
R_FAOXC183806m,True
R_FAOXC183806x,True
R_FAOXC18480m,True
R_FAOXC18480x,True
R_FAOXC200180m,True
R_FAOXC200180x,True
R_FAOXC2031836m,True
R_FAOXC204,True
R_FAOXC204184m,True
R_FAOXC2051843m,True
R_FAOXC2051843x,True
R_FAOXC2242046m,True
R_FAOXC2242046x,True
R_FAOXC2251836m,True
R_FAOXC2251836x,True
R_FAOXC2252053m,True
R_FAOXC2252053x,True
R_FAOXC226,True
R_FAOXC226205m,True
R_FAOXC226205x,True
R_FAOXC240200x,True
R_FAOXC241181x,True
R_FAOXC2442246x,True
R_FT,True
R_FAOXC2452253x,True
R_FAOXC2452256x,True
R_FAOXC246226x,True
R_FAOXC260240x,True
R_FAOXC80,True
R_FAS100COA,True
R_FAS120COA,True
R_FAS140COA,True
R_FAS160COA,True
R_FAS180COA,True
R_FAS80COA_L,True
R_FATP1t,False
R_FATP2t,False
R_FATP3t,False
R_FATP4t,False
R_FATP5t,False
R_FATP6t,False
R_FATP7t,False
R_FATP8t,False
R_FATP9t,False
R_FBA,False
R_FBA2,False
R_FBA4,False
R_FBA5,False
R_FBP,True
R_FBP26,True
R_FCLTm,True
R_FCOAH,True
R_FDH,True
R_FE2t,True
R_FE2tm,True
R_FE3R2e,True
R_FK,True
R_FKYNH,True
R_FMNAT,True
R_FOLR2,True
R_FOLt2,False
R_FORMCOAtx,False
R_FORtm,False
R_FORtr,False
R_FORtrn,False
R_FPGS,True
R_FPGS2,True
R_FPGS2m,True
R_FPGS3,True
R_FPGS3m,True
R_FPGS4,True
R_FPGS4m,True
R_FPGS5,True
R_FPGS5m,True
R_FPGS6,True
R_FPGS6m,True
R_FPGS7,True
R_FPGS7m,True
R_FPGS8,True
R_FPGS8m,True
R_FPGS9,True
R_FPGS9m,True
R_FPGSm,True
R_FRDPtc,False
R_FRDPtr,False
R_FRTT,True
R_FRUt4,False
R_FTCD,True
R_FTHFCL,True
R_FTHFDH,True
R_FTHFLi,True
R_FTHFLmi,True
R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,False
R_FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_FUC14GALACGLCGALGLUSIDEte,False
R_FUC14GALACGLCGALGLUSIDEtg,False
R_FUCACGALFUCGALACGLCGALGLUSIDEte,False
R_FUCACGALFUCGALACGLCGALGLUSIDEtg,False
R_FUCACNGAL14ACGLCGALGLUSIDEte,False
R_FUCACNGAL14ACGLCGALGLUSIDEtg,False
R_FUCACNGALACGLCGALGLUSIDEte,False
R_FUCACNGALACGLCGALGLUSIDEtg,False
R_FUCASE2e,True
R_FUCASE2ly,True
R_FUCASEe,True
R_FUCASEly,True
R_FUCFUC12GAL14ACGLCGALGLUSIDEte,False
R_FUCFUC12GAL14ACGLCGALGLUSIDEtg,False
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,False
R_FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,False
R_FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,False
R_FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,False
R_FUCFUCGALACGLCGALGLUSIDEte,False
R_FUCFUCGALACGLCGALGLUSIDEtg,False
R_FUCGAL14ACGLCGALGLUSIDEte,False
R_FUCGAL14ACGLCGALGLUSIDEtg,False
R_FUCGALFUCGALACGLCGALGLUSIDEte,False
R_FUCGALFUCGALACGLCGALGLUSIDEtg,False
R_FUCGALGBSIDEte,False
R_FUCGALGBSIDEtg,False
R_FUCtly,True
R_FUM,False
R_FUMAC,True
R_FUMSO3tm,False
R_FUMSO4tm,False
R_FUMTSULtm,False
R_FUMm,False
R_FUMtm,False
R_FUT11g,True
R_FUT12g,True
R_FUT14g,True
R_FUT15g,True
R_FUT16g,True
R_FUT17g,True
R_FUT18g,True
R_FUT910g,True
R_FUT911g,True
R_FUT91g,True
R_FUT92g,True
R_FUT93g,True
R_FUT94g,True
R_FUT95g,True
R_FUT96g,True
R_FUT97g,True
R_FUT98g,True
R_FUT99g,True
R_G12MT1_L,True
R_G12MT1_U,True
R_G12MT2_L,True
R_G12MT2_U,True
R_G13MT_L,True
R_G13MT_U,True
R_G14T10g,True
R_G14T11g,True
R_G14T12g,True
R_G14T13g,True
R_G14T14g,True
R_G14T15g,True
R_G14T16g,True
R_G14T17g,True
R_G14T18g,True
R_G14T19g,True
R_G14T20g,True
R_G14T21g,True
R_G14T2g,True
R_G14T3g,True
R_G14T4g,True
R_G14T5g,True
R_G14T6g,True
R_G14T7g,True
R_G14T8g,True
R_G14T9g,True
R_G14Tg,True
R_G16MT_L,True
R_G16MT_U,True
R_G1M6MASNB1terg,True
R_G1M7MASNBterg,True
R_G1M7MASNCterg,True
R_G1M8MASNterg,True
R_G1PTT,True
R_G2M8MASNterg,True
R_G3M8MASNterg,True
R_G3PD1ir,False
R_G3PD2m,True
R_G5SADrm,False
R_G5SADs,True
R_G5SDym,True
R_G6PDA,True
R_G6PDH1er_copy1,True
R_G6PDH1er_copy2,False
R_G6PDH2r,False
R_G6PDH2er,False
R_G6PPer,True
R_G6Pter,False
R_GABAVESSEC,True
R_GACMTRc,False
R_GACPAILter,True
R_GAL3ST11,True
R_GAL3ST12,True
R_GALACGLCGALGBSIDEte,False
R_GALACGLCGALGBSIDEtg,False
R_GALASE10ly,True
R_GALASE11ly,True
R_GALASE12ly,True
R_GALASE13ly,True
R_GALASE14ly,True
R_GALASE15ly,True
R_GALASE16ly,True
R_GALASE17ly,True
R_GALASE18ly,True
R_GALASE19ly,True
R_GLCAASE8ly,True
R_GLCAASE9ly,True
R_GLCAE1g,True
R_GLCAE2g,True
R_GLCAT2g,True
R_GLCAT3g,True
R_GLCAT4g,True
R_GLCAT5g,True
R_GLCAT6g,True
R_GLCAT7g,True
R_GLCAT8g,True
R_GLCAT9g,True
R_GLCATg,True
R_GLCMter,True
R_GLCNACASE1ly,True
R_GLCNACASE2ly,True
R_GLCNACASE3ly,True
R_GLCNACASE4ly,True
R_GLCNACASE5ly,True
R_GLCNACDASg,True
R_GLCNACPT_L,True
R_GLCNACPT_U,True
R_GLCNACT1g,True
R_GLCNACT2g,True
R_GLCNACT3g,True
R_GLCNACT4g,True
R_GLCNACT5g,True
R_GLCNACT_L,True
R_GLCNACT_U,True
R_GLCURter,True
R_GLCURtly,False
R_GLCt2_2,False
R_GLCt2,False
R_GLCt4,False
R_GLCt4_2,False
R_GLCter,False
R_GLCtg,False
R_GLCtly,True
R_GLDBRAN,True
R_GLGNS1,True
R_GLNALANaEx,True
R_GLNASNNaEx,True
R_GLNCYSNaEx,True
R_GLNLASEer,False
R_GLNS,True
R_GLNSERNaEx,True
R_GLNTHRNaEx,True
R_GLNt4,True
R_GLNtN1,False
R_GLNtm,True
R_GLPASE1,True
R_GLPASE2,True
R_GLRASE,False
R_GLU5Km,True
R_GLUCYS,True
R_LEUKTRB4t,False
R_GCALDD,True
R_GCALDDm,True
R_GCC2am,False
R_GCC2bim,True
R_GCC2cm,False
R_GCCam,False
R_GCCbim,True
R_GCCcm,False
R_GCHOLAt2,True
R_GCHOLAt3,True
R_GCHOLAte,False
R_GCHOLAtx,False
R_GCNTg,True
R_GD1B2te,False
R_GD1B2tg,False
R_GD1Cte,False
R_GD1Ctg,False
R_GDCHOLAte,False
R_GDCHOLAtx,False
R_GDPFUCtg,False
R_GDPtg,False
R_GF6PTA,True
R_GFUCS,True
R_GGH_10FTHF5GLUe,True
R_GGH_10FTHF5GLUl,True
R_GGH_10FTHF6GLUe,True
R_GGH_10FTHF6GLUl,True
R_GGH_10FTHF7GLUe,True
R_GGH_10FTHF7GLUl,True
R_GGH_5DHFe,True
R_GGH_5DHFl,True
R_GGH_5THFe,True
R_GGH_5THFl,True
R_GGH_6DHFe,True
R_GGH_6DHFl,True
R_GGH_6THFe,True
R_GGH_6THFl,True
R_GGH_7DHFe,True
R_GGH_7DHFl,True
R_GGH_7THFe,True
R_GGH_7THFl,True
R_GGLUCT,True
R_GGNG,True
R_GGT5r,False
R_GGT6,False
R_GGT_L,True
R_GGT_U,True
R_GHMT2r,False
R_GHMT2rm,False
R_GHMT3,True
R_GHMT3m,True
R_GK1,False
R_GK1m,False
R_GLACO,True
R_GLACOm,True
R_GLACter,False
R_GLAl,True
R_GLB1,True
R_GLBRAN,True
R_GLCAASE1ly,True
R_GLCAASE4ly,True
R_GLCAASE5ly,True
R_GLCAASE6ly,True
R_GLCAASE7ly,True
R_GLUTCOADHm,True
R_GLUt2m,False
R_GLUt6,True
R_GLUt7l,True
R_GLUtr,False
R_GLXO2p,True
R_GLXtm,False
R_GLXtp,False
R_GLYAMDTRc,False
R_GLYATm,False
R_GLYBt4_2_r,False
R_GLYBtm,False
R_GLYC_St,True
R_GLYC3Ptm,True
R_GLYCK2,True
R_GLYCLTDy,True
R_GLYCLTDym,True
R_GLYCLTtp,True
R_GLYCTO1p,True
R_GLYCt,False
R_GLYCtm,False
R_GLYK,True
R_GLYKm,True
R_GLYOX,True
R_GLYOXm,True
R_GLYOp,True
R_GLYVESSEC,True
R_GLYt2r,False
R_GLYt2rL,False
R_GLYt4,True
R_GLYt7_211_r,False
R_GLYt7_311_r,False
R_GLYtm,False
R_GLYtp,False
R_GMAND,True
R_GMPR,True
R_GMPS2,True
R_GMPtg,False
R_GMPtn,False
R_GND,True
R_GNDer,True
R_GNMT,True
R_GP1CALPHAte,False
R_GP1CALPHAtg,False
R_GP1Cte,False
R_GP1Ctg,False
R_GPAM_hs,True
R_GPAMm_hs,True
R_GPDDA1,True
R_GPIAT,True
R_GPIDA2er,True
R_GPIDAer,True
R_GPIMTer_L,True
R_GPIMTer_U,True
R_GQ1BALPHAte,False
R_GQ1BALPHAtg,False
R_GQ1Bte,False
R_GQ1Btg,False
R_GRTT,True
R_GRTTx,True
R_GSNKm,True
R_GSNt,False
R_GSNt4,True
R_GSNt5,True
R_GSNtl,False
R_GLUDC,True
R_GLUNm,True
R_GLUPRT,True
R_GTHOm,True
R_GTHPi,False
R_GTHPe,False
R_GTHPm,False
R_GTHRDt,False
R_GTHRDtr,False
R_GTHS,True
R_GTMLTe,True
R_GTPCI,True
R_GTPCIn,True
R_GTPtn,False
R_GUACYC,True
R_GUAD,True
R_GUAPRT,True
R_GUAt,False
R_GULLACter,True
R_GULN3D,False
R_GULNDer,False
R_GULNter,True
R_GUR1PP,True
R_GluForTx,True
R_H2CO3D,False
R_H2CO3D2,False
R_H2CO3D2m,False
R_H2CO3Dm,False
R_H2ETer,True
R_H2MTer_L,True
R_H2MTer_U,True
R_H2O2syn,True
R_H2O2t,False
R_H2O2tly,False
R_H2O2tm,False
R_H2O2tn,False
R_H2O2tp,False
R_H2Ot,False
R_H2Oter,False
R_H2Otg,False
R_H2Otly,False
R_H2Otm,False
R_H2Otn,False
R_H2Otp,False
R_H3ETer,True
R_H3MTer_L,True
R_H3MTer_U,True
R_GSNtm,False
R_GT1Ate,False
R_GT1Atg,False
R_GTHDH,True
R_GTHOr,True
R_H8MTer_L,True
R_H8MTer_U,True
R_H8TAer,True
R_HACD1m,False
R_HACD1x,False
R_HACD9m,False
R_HAS1,True
R_HAS2,True
R_HAtly,True
R_HBZOPT10m,True
R_HCO3Em,False
R_HCO3_CLt,False
R_HCO3_NAt,False
R_H4ET3er,True
R_H4ETer,True
R_H5MTer_L,True
R_H5MTer_U,True
R_H6_ET2er,True
R_H6_ETer,True
R_H6ET3er,True
R_H6MTer_L,True
R_H6MTer_U,True
R_HCOUMARINte,False
R_HDCAter,True
R_H7_ETer,True
R_AK2LGCHOLt,False
R_H7_TAer,True
R_H7ET2er,True
R_H7MTer_L,True
R_H7MTer_U,True
R_HDCAt,False
