,R_PFK,R_PFL,R_PGI,R_PGK,R_PGL,R_ACALD,R_AKGt2r,R_PGM,R_PIt2r,R_ALCD2x,R_ACALDt,R_ACKr,R_PPC,R_ACONTa,R_ACONTb,R_ATPM,R_PPCK,R_ACt2r,R_PPS,R_ADK1,R_AKGDH,R_ATPS4r,R_PTAr,R_PYK,R_BIOMASS_Ecoli_core_w_GAM,R_PYRt2,R_CO2t,R_RPE,R_CS,R_RPI,R_SUCCt2_2,R_CYTBD,R_D_LACt2,R_ENO,R_SUCCt3,R_ETOHt2r,R_SUCDi,R_SUCOAS,R_TALA,R_THD2,R_TKT1,R_TKT2,R_TPI,R_EX_ac_e,R_EX_acald_e,R_EX_akg_e,R_EX_co2_e,R_EX_etoh_e,R_EX_for_e,R_EX_fru_e,R_EX_fum_e,R_EX_glc__D_e,R_EX_gln__L_e,R_EX_glu__L_e,R_EX_h_e,R_EX_h2o_e,R_EX_lac__D_e,R_EX_mal__L_e,R_EX_nh4_e,R_EX_o2_e,R_EX_pi_e,R_EX_pyr_e,R_EX_succ_e,R_FBA,R_FBP,R_FORt2,R_FORt,R_FRD7,R_FRUpts2,R_FUM,R_FUMt2_2,R_G6PDH2r,R_GAPD,R_GLCpts,R_GLNS,R_GLNabc,R_GLUDy,R_GLUN,R_GLUSy,R_GLUt2r,R_GND,R_H2Ot,R_ICDHyr,R_ICL,R_LDH_D,R_MALS,R_MALt2_2,R_MDH,R_ME1,R_ME2,R_NADH16,R_NADTRHD,R_NH4t,R_O2t,R_PDH
ytf__delyheO__1,0.65476847,0.96053946,0.97314817,0.96367615,0.91568655,0.9686449,0.94908947,0.9701613,0.95555866,0.97049296,0.38213477,0.9515549,0.9855332,0.9465441,0.9668508,0.9772599,0.9968373,0.95300937,0.98907346,0.92008394,0.9726907,0.98120373,0.95424,0.9814115,0.9947555,0.9667469,0.8309735,0.5033515,0.9791679,0.48654512,0.9621977,0.97411716,0.94744515,0.97936964,0.96136457,0.9477249,0.64375407,0.97014934,0.9823665,0.966673,0.9874771,0.99073774,0.9501204,0.2332251,0.0,0.2332251,0.0,0.2332251,0.6629799,0.26312372,0.2766775,0.26311174,0.42244443,0.31692323,0.5688567,0.21530592,0.2332251,0.27722493,0.213344,0.44378203,0.2332251,0.22423255,0.22726937,0.98243845,0.9518406,0.9917427,0.5469677,0.70261824,0.87957644,0.94219667,0.9574127,0.9768583,0.99993205,0.93897206,0.96361023,0.95729685,0.96823937,0.9353459,0.9382928,0.6993976,0.87804407,0.6389611,0.92190003,0.88157034,0.95231605,0.9319055,0.80149645,0.8217032,0.61396736,0.7949193,0.77423304,0.5926697,0.3827421,0.9557345,0.9554528
ytf__delyheO__2,0.65585136,0.9617864,0.97385603,0.96385103,0.91487414,0.96550953,0.9487664,0.97077113,0.95508033,0.96790826,0.3904647,0.95181334,0.9858457,0.94588554,0.96688795,0.9773311,0.99759126,0.95319974,0.9894348,0.8837066,0.97456825,0.98099023,0.95473224,0.98166645,0.9954466,0.96714604,0.88768584,0.52409333,0.9789736,0.5157588,0.9631968,0.9743722,0.9477321,0.97723305,0.9621845,0.9480102,0.6606168,0.97152734,0.983677,0.9677202,0.9884205,0.99158144,0.95013285,0.233541,0.0,0.233541,0.0,0.233541,0.68236345,0.25317696,0.2983947,0.25316498,0.3670736,0.33236104,0.5912417,0.22114123,0.233541,0.29893088,0.21917063,0.44990876,0.233541,0.22453626,0.22757718,0.9833629,0.9508951,0.9925357,0.57456267,0.7125886,0.8834986,0.9417423,0.9575791,0.9776172,0.999932,0.9412621,0.9623946,0.95730305,0.96886855,0.93680876,0.94120014,0.74386215,0.9322834,0.64922136,0.98173445,0.89989555,0.95536244,0.9351523,0.84827185,0.91076887,0.63732576,0.8176386,0.78512067,0.6154271,0.3910789,0.95715296,0.957287
fps__bw_glc__1,0.62353116,0.9516105,0.96724784,0.9558393,0.9081183,0.95612806,0.9506928,0.958375,0.9510053,0.9599434,0.65303755,0.94450784,0.99102426,0.94986993,0.97263765,0.9761939,0.9992682,0.95062155,0.99159986,0.9386928,0.97976005,0.98168653,0.9512881,0.9796157,0.99663556,0.96428096,0.96043396,0.6703838,0.98115844,0.6809755,0.9606436,0.9690062,0.94368505,0.97459775,0.9599672,0.9437721,0.9581356,0.97096235,0.9777624,0.96981317,0.97936845,0.9827625,0.9395295,0.23089094,0.0,0.23089094,0.0,0.23089094,0.3943234,0.2618531,0.34289587,0.2618353,0.4206533,0.31574118,0.45206445,0.360519,0.23089094,0.34345362,0.35835516,0.5860439,0.23089094,0.2219884,0.22499481,0.973949,0.94901156,0.9823472,0.2791835,0.71153814,0.9590296,0.9443595,0.9546446,0.9776734,0.99993277,0.93538177,0.96449655,0.95729303,0.973947,0.9368395,0.9445098,0.91462165,0.9513514,0.9647379,0.9871713,0.93458074,0.9549433,0.9383467,0.9289516,0.97119176,0.8835824,0.9290248,0.92326117,0.9153317,0.6537911,0.95054245,0.9497928
fps__bw_glc__2,0.62331444,0.9515062,0.968102,0.95568186,0.90804845,0.95562446,0.95125103,0.9586786,0.9509662,0.95949155,0.6410022,0.9440885,0.99110276,0.95010376,0.97291654,0.9761368,0.9996697,0.9507743,0.99184054,0.9384333,0.9801503,0.98184747,0.9509187,0.9798219,0.99723864,0.9647235,0.96059334,0.6837596,0.9815053,0.7097077,0.96082675,0.9689842,0.9436256,0.9751893,0.96003354,0.9438571,0.95834035,0.97045785,0.97874194,0.97035104,0.97962415,0.9833626,0.93993855,0.2309074,0.0,0.2309074,0.0,0.2309074,0.3840241,0.2887554,0.3573066,0.2888444,0.4073354,0.3136669,0.46476603,0.35534042,0.2309074,0.3578644,0.35318437,0.5809091,0.2309074,0.22200419,0.22501083,0.9740599,0.9490435,0.9822411,0.27338398,0.7039436,0.9599525,0.9440648,0.95478576,0.97807336,0.99993277,0.93567586,0.9642982,0.95705855,0.9745663,0.9362891,0.944949,0.91247535,0.9520323,0.9641499,0.9876194,0.9337572,0.9547937,0.9379506,0.92918193,0.9714845,0.87010753,0.9290771,0.9235445,0.931158,0.64174986,0.95041627,0.9497556
fps__fps_thrA_ale1__1,0.59500897,0.9542143,0.96885854,0.956683,0.9093817,0.9570993,0.95417875,0.9581926,0.95370317,0.9603988,0.22653684,0.9455414,0.9921184,0.9494408,0.97311705,0.9770381,0.99886334,0.95216596,0.9940898,0.93889713,0.9789187,0.9828713,0.9514358,0.9819241,0.99780166,0.9659281,0.9540742,0.7981774,0.9813163,0.8146687,0.9627175,0.9701649,0.94478166,0.97363603,0.96113485,0.9442765,0.95943975,0.9714693,0.97856545,0.97157586,0.97892064,0.9825398,0.9388478,0.23035923,0.0,0.23035923,0.0,0.23035923,0.47878253,0.27518195,0.37689638,0.31602243,0.4610638,0.38804385,0.58157045,0.13912722,0.23035923,0.3774647,0.09678107,0.22167845,0.23035923,0.22147717,0.22447667,0.97272235,0.9468675,0.98377705,0.33979738,0.84849787,0.9600929,0.9420782,0.95519704,0.98014414,0.9999329,0.9369711,0.96201694,0.95617974,0.97027934,0.93175954,0.947497,0.97203565,0.95277965,0.76730037,0.989336,0.93693167,0.95637316,0.9407067,0.9284897,0.9704392,0.95145553,0.9284561,0.9228104,0.9459302,0.26103103,0.92144084,0.9480614
fps__fps_thrA_ale1__2,0.6001239,0.95371765,0.968183,0.95633566,0.90915567,0.95708936,0.95429176,0.9578114,0.95322245,0.9603663,0.22648545,0.9452223,0.99199986,0.94939107,0.97328883,0.97652245,0.9985539,0.9518592,0.9935131,0.9384237,0.97911483,0.9821275,0.95129687,0.98163426,0.997595,0.9655807,0.9542306,0.7869086,0.98101276,0.7855591,0.9623175,0.9696824,0.9444529,0.9734033,0.9608635,0.94412535,0.95845854,0.9715882,0.9780317,0.9717677,0.9784894,0.98210573,0.9383645,0.23030697,0.0,0.23030697,0.0,0.23030697,0.46717384,0.27864113,0.370103,0.29919288,0.45951504,0.38494912,0.56235266,0.12947184,0.23030697,0.3706712,0.08563982,0.22162816,0.23030697,0.22142692,0.22442573,0.9724563,0.94669014,0.9834158,0.33010238,0.8270611,0.9595377,0.9416099,0.95497835,0.9799928,0.99993294,0.9360917,0.9620157,0.95583653,0.97052085,0.93139815,0.9476016,0.9716079,0.9531139,0.76635885,0.9899954,0.9372735,0.95601606,0.94048536,0.92769504,0.96985996,0.9449461,0.9283165,0.9225418,0.95907015,0.2540272,0.9212318,0.94797057
fps__fps_thrA_ale2__1,0.5877936,0.9539818,0.96824795,0.9568978,0.90896785,0.95729434,0.9542107,0.9571582,0.9537569,0.9607055,0.22648634,0.9465775,0.99222475,0.9497973,0.97400886,0.9771931,0.9987255,0.9523325,0.9945212,0.9394257,0.9790398,0.9828317,0.9517406,0.98164207,0.99748653,0.96533793,0.9543863,0.7934085,0.98079175,0.77979934,0.9627317,0.97018534,0.94462234,0.9729711,0.96120465,0.94418633,0.959285,0.97220564,0.9780119,0.97215825,0.9787103,0.98203665,0.93755734,0.23030788,0.0,0.23030788,0.0,0.23030788,0.467807,0.26054275,0.36850247,0.26693892,0.46599784,0.38108176,0.5641463,0.1389068,0.23030788,0.36907065,0.08634646,0.22162904,0.23030788,0.2214278,0.22442663,0.97234964,0.9471023,0.9834078,0.3306206,0.84976673,0.9587346,0.9421404,0.9549407,0.9800519,0.99993294,0.9354956,0.96185964,0.9559784,0.97047734,0.9315873,0.9472364,0.9720537,0.953313,0.7932033,0.99095225,0.9389325,0.9567913,0.9414696,0.92783284,0.9699644,0.9602971,0.92867136,0.9228079,0.9687984,0.25444448,0.92123544,0.94783425
fps__fps_thrA_ale2__2,0.5460627,0.954099,0.968125,0.9570071,0.9088801,0.95748425,0.9542705,0.95706034,0.95393926,0.96089906,0.22633675,0.9466463,0.9928194,0.9501991,0.9744795,0.97740144,0.99906546,0.95240337,0.9949093,0.9393829,0.9793001,0.9833064,0.9517133,0.9819401,0.9976972,0.9653726,0.95415026,0.8109326,0.9811928,0.8000118,0.96279967,0.9701893,0.9445031,0.9731388,0.96119875,0.94405365,0.9591798,0.9723285,0.9779535,0.9722693,0.97862774,0.9818533,0.9372437,0.23015575,0.0,0.23015575,0.0,0.23015575,0.4658202,0.26143533,0.37285882,0.2733123,0.4679574,0.377013,0.56641364,0.14048305,0.23015575,0.3734286,0.09420741,0.22148265,0.23015575,0.22128154,0.22427839,0.97172517,0.94689864,0.9832078,0.3290339,0.8637816,0.95847595,0.94219047,0.9548462,0.9800118,0.99993294,0.9353214,0.96198344,0.95591086,0.9705422,0.93139195,0.94739354,0.9717666,0.95322555,0.80095625,0.99117506,0.939097,0.95670545,0.9416345,0.9276203,0.9699645,0.9600631,0.92825514,0.9224961,0.96852326,0.25917783,0.920627,0.94741917
fps__fps_serB_ale1__1,0.61638474,0.95341766,0.96795887,0.95486844,0.90893155,0.95795155,0.9533585,0.95856345,0.9516156,0.96135247,0.66691273,0.942234,0.9836626,0.9526143,0.9766753,0.9763654,0.9985611,0.95069575,0.9926455,0.9361605,0.98243886,0.98142433,0.950905,0.9806644,0.99801433,0.9645224,0.961086,0.742611,0.9819553,0.76863784,0.96149653,0.9694708,0.94369656,0.9766299,0.9611413,0.9439236,0.9589957,0.97213155,0.97830766,0.9713341,0.9793478,0.9826935,0.939589,0.2304147,0.0,0.2304147,0.0,0.2304147,0.41672423,0.27579495,0.3160097,0.29383573,0.4072479,0.2263802,0.4256203,0.366214,0.2304147,0.31658015,0.36405858,0.591254,0.2304147,0.22153051,0.22453073,0.97293884,0.9487397,0.98259676,0.29294753,0.7900144,0.9587431,0.9441999,0.95447564,0.9796775,0.9999329,0.93514,0.96384543,0.95818645,0.9766891,0.9383712,0.9488463,0.95341176,0.95258075,0.9667114,0.9912362,0.94015354,0.9558001,0.94051874,0.9264611,0.9691135,0.8822158,0.9277994,0.92196673,0.94489074,0.66767466,0.9488226,0.9479028
fps__fps_serB_ale1__2,0.6163074,0.95351297,0.96781987,0.9550228,0.9089068,0.95808,0.9533215,0.95827734,0.95175445,0.9615003,0.66427857,0.9424586,0.97410786,0.95254785,0.9767269,0.97637165,0.9985869,0.95075184,0.9926561,0.9362358,0.9826774,0.98140043,0.9510736,0.9807156,0.9978961,0.9643956,0.9610069,0.7534731,0.9820577,0.74509305,0.96143514,0.9692527,0.9437099,0.9763578,0.96111345,0.94387966,0.958751,0.97239083,0.9781538,0.9711691,0.9792018,0.9825432,0.9392278,0.23039241,0.0,0.23039241,0.0,0.23039241,0.4114321,0.2713888,0.31330487,0.28181157,0.41567343,0.22635831,0.41131958,0.36509705,0.23039241,0.3138733,0.3629438,0.59012115,0.23039241,0.22150908,0.22450902,0.9730125,0.9489973,0.9825412,0.2895265,0.78712165,0.9583543,0.9443395,0.9544781,0.97953737,0.9999329,0.93476933,0.964068,0.958226,0.97680384,0.9381699,0.9485947,0.9491473,0.95240575,0.96654487,0.991391,0.9402008,0.9555695,0.94019884,0.9263084,0.9686843,0.8858982,0.92746294,0.921394,0.9290833,0.66503644,0.9486894,0.94757825
fps__fps_serB_ale4__1,0.5283518,0.9571405,0.9703662,0.9574882,0.9125742,0.96064496,0.9599259,0.96223915,0.9547146,0.9633474,0.56786287,0.94497955,0.8791376,0.95877814,0.9837835,0.9786216,0.9989056,0.9531876,0.995409,0.93710345,0.9835247,0.98338246,0.95380396,0.9824797,0.9992434,0.96557176,0.9614174,0.8118594,0.983497,0.8095047,0.9644655,0.9716542,0.9462577,0.9791866,0.9642225,0.9461668,0.9613502,0.976097,0.98155516,0.9723614,0.9811245,0.98394746,0.9411926,0.23060496,0.0,0.23060496,0.0,0.23060496,0.49774402,0.19141585,0.2973023,0.23138922,0.39742836,0.22655527,0.4624604,0.32193035,0.23060496,0.2978831,0.31988773,0.5474307,0.23060496,0.22171344,0.22471613,0.9752712,0.9513761,0.9864503,0.35648897,0.87383544,0.904297,0.94636637,0.95687777,0.9821557,0.9999328,0.9346677,0.9682643,0.9607556,0.9789851,0.94119656,0.9526957,0.97437435,0.9537585,0.9700995,0.9961202,0.9500861,0.95862603,0.9468958,0.9268607,0.96787316,0.87329817,0.9270227,0.90614605,0.8289037,0.5685701,0.94802177,0.94814426
fps__fps_serB_ale4__2,0.57293034,0.958382,0.9714215,0.9580182,0.9128704,0.9608578,0.95874983,0.96245956,0.9548977,0.96368957,0.564526,0.945827,0.91275173,0.95825547,0.9833299,0.97879946,0.9993237,0.95332366,0.99573064,0.9377985,0.98379856,0.9827307,0.9546505,0.98282564,0.9994048,0.96605664,0.96186435,0.79836065,0.9836937,0.7735967,0.9650224,0.9718447,0.9466299,0.97936505,0.96478117,0.94646376,0.9628452,0.9773104,0.98144335,0.9720899,0.98147106,0.9841762,0.94042456,0.23084073,0.0,0.23084073,0.0,0.23084073,0.48508883,0.19648206,0.29486153,0.23741385,0.40576038,0.22678888,0.44825438,0.32038087,0.23084073,0.29544094,0.3183401,0.54612166,0.23084073,0.2219401,0.22494587,0.97536063,0.9520719,0.98671335,0.3450914,0.87784535,0.9178477,0.9473615,0.95733595,0.98249143,0.99993277,0.9359357,0.96873015,0.9612672,0.97891617,0.9417712,0.9523428,0.9749276,0.95397025,0.971028,0.9959778,0.9512058,0.95913744,0.94734377,0.9272269,0.9677177,0.8738172,0.9275413,0.8883932,0.8007,0.56523,0.9489277,0.9490701
pal__lyx_ale2_f6__1,0.6271014,0.9558448,0.9647681,0.95391136,0.9087766,0.95540154,0.9515801,0.95638114,0.95084196,0.9583087,0.5024668,0.9470621,0.98881674,0.9543309,0.9786982,0.97594935,0.9999327,0.950654,0.99177337,0.9354514,0.9763511,0.98116994,0.95043826,0.9773287,0.99385524,0.9636559,0.95624065,0.59053767,0.9800894,0.58022124,0.9653875,0.9673566,0.94310015,0.972969,0.961481,0.9412914,0.9683481,0.9738932,0.97120774,0.96418625,0.9741485,0.9775286,0.9342838,0.23101707,0.0,0.23101707,0.0,0.23101707,0.48701882,0.242418,0.47573662,0.2424002,0.45751214,0.22696607,0.650032,0.28905877,0.23101707,0.4762848,0.28705603,0.5151125,0.23101707,0.22210965,0.2251177,0.9674635,0.9453028,0.9816667,0.3466849,0.9782608,0.95900726,0.94838405,0.95407367,0.9729017,0.99015456,0.9357581,0.9611723,0.95823544,0.9700955,0.93596196,0.9428726,0.9746571,0.94735694,0.96760595,0.9896301,0.95070934,0.95791686,0.94544524,0.93172294,0.9682472,0.83530474,0.9281034,0.9052164,0.7322173,0.5031397,0.9486591,0.94921917
pal__lyx_ale2__1,0.32445386,0.94629616,0.9574928,0.95195884,0.9013515,0.9544255,0.9474876,0.94966567,0.9483202,0.9571321,0.676096,0.9410956,0.68249387,0.94915086,0.97173727,0.97390956,0.9999337,0.94631565,0.9898485,0.93096364,0.97585756,0.9828345,0.94486487,0.9755904,0.99218065,0.9586745,0.9503131,0.7301665,0.98334926,0.7276218,0.9580856,0.9625744,0.93772995,0.96583086,0.9533862,0.93463343,0.9564574,0.96569043,0.9689742,0.9620947,0.9693076,0.9719225,0.9283702,0.22762859,0.0,0.22762859,0.0,0.22762859,0.46165112,0.25907952,0.49497008,0.25906,0.48866782,0.22363117,0.6743079,0.36898512,0.22762859,0.49553946,0.3668226,0.59124154,0.22762859,0.21885182,0.22181576,0.961266,0.93804,0.97340643,0.32619908,0.93044686,0.94802773,0.9404697,0.94728285,0.96766186,0.9896945,0.925026,0.9544996,0.94880575,0.9651503,0.9232593,0.93495905,0.96120554,0.94108975,0.9518009,0.9806603,0.925726,0.9472965,0.9313575,0.9235479,0.9646862,0.95032084,0.91945493,0.91314685,0.9584873,0.6768565,0.9376247,0.93753695
pal__lyx_ale2__2,0.3554648,0.94668895,0.9582442,0.95232314,0.90207803,0.95484066,0.94716907,0.9506975,0.9482385,0.9574148,0.66642207,0.94150364,0.7106876,0.9495909,0.97209257,0.9737475,0.99993366,0.9460801,0.9895688,0.9312072,0.9758454,0.9825647,0.945116,0.9755878,0.99197906,0.95845693,0.9505745,0.704345,0.98266613,0.71822846,0.9578422,0.96263134,0.93757904,0.9663979,0.9535351,0.9345619,0.9571162,0.9662925,0.969616,0.96166533,0.97008634,0.9727151,0.92937857,0.2278165,0.0,0.2278165,0.0,0.2278165,0.45312914,0.25828245,0.48169038,0.258261,0.47752377,0.22381969,0.64807534,0.365047,0.2278165,0.48225632,0.36289245,0.5875123,0.2278165,0.2190325,0.22199887,0.96216685,0.9384475,0.9733084,0.3193139,0.93041486,0.9487381,0.9403893,0.9470266,0.9675688,0.98976594,0.92573303,0.95439184,0.9486152,0.96504736,0.9236995,0.93467313,0.96124965,0.9412304,0.9521768,0.9808629,0.9262658,0.9473466,0.93115836,0.9233287,0.96440727,0.950635,0.9197319,0.91326445,0.9589077,0.6671773,0.93823475,0.938266
pal__lyx_ale4__1,0.32445386,0.94629616,0.9574928,0.95195884,0.9013515,0.9544255,0.9474876,0.94966567,0.9483202,0.9571321,0.676096,0.9410956,0.68249387,0.94915086,0.97173727,0.97390956,0.9999337,0.94631565,0.9898485,0.93096364,0.97585756,0.9828345,0.94486487,0.9755904,0.99218065,0.9586745,0.9503131,0.7301665,0.98334926,0.7276218,0.9580856,0.9625744,0.93772995,0.96583086,0.9533862,0.93463343,0.9564574,0.96569043,0.9689742,0.9620947,0.9693076,0.9719225,0.9283702,0.22762859,0.0,0.22762859,0.0,0.22762859,0.46165112,0.25907952,0.49497008,0.25906,0.48866782,0.22363117,0.6743079,0.36898512,0.22762859,0.49553946,0.3668226,0.59124154,0.22762859,0.21885182,0.22181576,0.961266,0.93804,0.97340643,0.32619908,0.93044686,0.94802773,0.9404697,0.94728285,0.96766186,0.9896945,0.925026,0.9544996,0.94880575,0.9651503,0.9232593,0.93495905,0.96120554,0.94108975,0.9518009,0.9806603,0.925726,0.9472965,0.9313575,0.9235479,0.9646862,0.95032084,0.91945493,0.91314685,0.9584873,0.6768565,0.9376247,0.93753695
pal__lyx_ale4__2,0.3554648,0.94668895,0.9582442,0.95232314,0.90207803,0.95484066,0.94716907,0.9506975,0.9482385,0.9574148,0.66642207,0.94150364,0.7106876,0.9495909,0.97209257,0.9737475,0.99993366,0.9460801,0.9895688,0.9312072,0.9758454,0.9825647,0.945116,0.9755878,0.99197906,0.95845693,0.9505745,0.704345,0.98266613,0.71822846,0.9578422,0.96263134,0.93757904,0.9663979,0.9535351,0.9345619,0.9571162,0.9662925,0.969616,0.96166533,0.97008634,0.9727151,0.92937857,0.2278165,0.0,0.2278165,0.0,0.2278165,0.45312914,0.25828245,0.48169038,0.258261,0.47752377,0.22381969,0.64807534,0.365047,0.2278165,0.48225632,0.36289245,0.5875123,0.2278165,0.2190325,0.22199887,0.96216685,0.9384475,0.9733084,0.3193139,0.93041486,0.9487381,0.9403893,0.9470266,0.9675688,0.98976594,0.92573303,0.95439184,0.9486152,0.96504736,0.9236995,0.93467313,0.96124965,0.9412304,0.9521768,0.9808629,0.9262658,0.9473466,0.93115836,0.9233287,0.96440727,0.950635,0.9197319,0.91326445,0.9589077,0.6671773,0.93823475,0.938266
pal__5drib_ale10_f18__1,0.6240613,0.95182174,0.8632458,0.9505754,0.9061995,0.95361334,0.951727,0.8524155,0.9515867,0.9570641,0.3387547,0.946694,0.9876567,0.9522208,0.97649455,0.97746444,0.9999328,0.9528331,0.991546,0.93529886,0.9750665,0.9841862,0.9483197,0.97727084,0.99377996,0.96472806,0.95100206,0.50299054,0.9827502,0.43089205,0.9718389,0.96631414,0.94420326,0.9657295,0.9631083,0.94241565,0.97187054,0.9734428,0.96295226,0.96420264,0.9673413,0.9697787,0.8872786,0.23058036,0.0,0.23058036,0.0,0.23058036,0.4269969,0.15246333,0.6289362,0.15244357,0.4589702,0.22652519,0.8319204,0.18265101,0.23058036,0.62951493,0.18080021,0.4086883,0.23058036,0.22168979,0.22469215,0.9038766,0.9401619,0.98214376,0.2998404,0.9796688,0.7962533,0.95128846,0.9591934,0.9712898,0.9876587,0.9315123,0.96226096,0.9584803,0.9679793,0.9323893,0.9460955,0.97587633,0.9439445,0.8624992,0.98767054,0.9485784,0.9582295,0.9472886,0.93707263,0.96857184,0.7892906,0.9270008,0.89366263,0.70041245,0.33933544,0.94427437,0.9470476
pal__5drib_ale10_f18__2,0.62191623,0.9513369,0.873905,0.9503679,0.90600896,0.9535373,0.951777,0.85748005,0.9515856,0.9569553,0.3455713,0.94642895,0.9879324,0.9524519,0.976593,0.9774159,0.9999329,0.952667,0.99159116,0.93494153,0.9750281,0.9844887,0.9479939,0.977114,0.9937659,0.9645116,0.95076066,0.53110045,0.9828291,0.44208443,0.971689,0.9663252,0.94381416,0.9654372,0.9628441,0.9421367,0.9715627,0.9730507,0.9627296,0.96423334,0.96710867,0.96940774,0.9001833,0.23036969,0.0,0.23036969,0.0,0.23036969,0.44551426,0.15081829,0.63142234,0.15079856,0.4713032,0.22631624,0.84039795,0.1883413,0.23036969,0.63200057,0.18648627,0.41415432,0.23036969,0.22148722,0.22448686,0.915517,0.93977845,0.9820121,0.3131299,0.97912693,0.8021862,0.95110404,0.958911,0.9711108,0.98745877,0.9309947,0.96184546,0.9582479,0.9677145,0.9318433,0.94597507,0.9751761,0.94378453,0.87006074,0.98731273,0.94775903,0.9577743,0.9468315,0.93659925,0.9682296,0.80249995,0.9266728,0.9080771,0.71555406,0.34615543,0.943526,0.946354
pal__5drib_ale10__1,0.2942891,0.94785815,0.95174164,0.9470222,0.8519416,0.9537038,0.9310127,0.9424333,0.9499762,0.9610948,0.41740388,0.940247,0.7010226,0.95053154,0.97382677,0.9743178,0.9999337,0.947825,0.9901207,0.9283159,0.9754051,0.98163277,0.94525677,0.9753447,0.9913425,0.9599393,0.94354594,0.6925015,0.9643567,0.58989155,0.9636903,0.9625406,0.9380685,0.9612721,0.9570905,0.93576723,0.96380913,0.9692827,0.9598828,0.9597405,0.9622113,0.9652959,0.9211003,0.2274667,0.0,0.2274667,0.0,0.2274667,0.47537002,0.23955175,0.5609962,0.23953421,0.519741,0.4266284,0.81488746,0.239959,0.2274667,0.5615808,0.23805915,0.46273547,0.2274667,0.21869618,0.221658,0.9556232,0.93499756,0.9754207,0.33778712,0.9668606,0.94554126,0.9429458,0.95064265,0.9676907,0.9850291,0.92278194,0.9554868,0.95249575,0.96388906,0.9232126,0.9391675,0.96815056,0.9370786,0.94738656,0.9793529,0.9361316,0.94991386,0.9386219,0.926759,0.9650017,0.8018126,0.918156,0.9110788,0.82392496,0.41802156,0.9328483,0.93591726
pal__arab_ale14_f9__1,0.4500322,0.9521134,0.96490866,0.9549799,0.9069853,0.95869654,0.95064676,0.9560637,0.950313,0.9613019,0.6273717,0.9424006,0.8488047,0.9517855,0.9755246,0.9755109,0.99993324,0.9488306,0.991477,0.9336734,0.97989506,0.98241013,0.9494471,0.9794474,0.99484223,0.96152776,0.95568085,0.7586781,0.98204887,0.76579726,0.9607758,0.9667287,0.9412363,0.97257364,0.9585454,0.9394516,0.9604243,0.97192377,0.9749945,0.96528757,0.9752733,0.97813785,0.93567604,0.22919415,0.0,0.22919415,0.0,0.22919415,0.42486963,0.25759628,0.40319008,0.25757664,0.421418,0.22517121,0.5460823,0.34880665,0.22919415,0.4037575,0.34669802,0.5727468,0.22919415,0.22035702,0.22334135,0.96801275,0.94365126,0.9785129,0.29835194,0.8848699,0.9534092,0.94190776,0.95126325,0.9743191,0.9951485,0.93018645,0.9593406,0.95339936,0.9700409,0.93173945,0.9420354,0.96764755,0.94727564,0.961406,0.9862093,0.9389038,0.95227635,0.9392513,0.9248932,0.966499,0.9025971,0.92304564,0.9176621,0.88398635,0.62811,0.94322324,0.9441578
pal__arab_ale14_f9__2,0.47397155,0.95261246,0.9658699,0.9556232,0.9075557,0.95882064,0.9506492,0.95689666,0.9504861,0.96145993,0.6480219,0.942918,0.8884753,0.9517222,0.97550935,0.9755054,0.9999332,0.94890606,0.9914041,0.9338878,0.9798387,0.9823542,0.94972754,0.97960293,0.9949002,0.96158963,0.9565665,0.7487398,0.98158973,0.7541933,0.9605697,0.9667503,0.9414264,0.9731766,0.958571,0.9397068,0.96021396,0.9720073,0.97587097,0.9654179,0.9759987,0.9789603,0.9365684,0.22941081,0.0,0.22941081,0.0,0.22941081,0.4365831,0.26064417,0.39371756,0.2606245,0.41293946,0.22538799,0.5341389,0.35783252,0.22941081,0.39428353,0.35570416,0.58193326,0.22941081,0.22056532,0.22355247,0.96922064,0.944276,0.97893274,0.30662262,0.8802528,0.95420235,0.9420788,0.95135474,0.97450906,0.99533653,0.9308771,0.95954186,0.9535833,0.97012067,0.93269295,0.94226754,0.9680945,0.9476758,0.9625978,0.9866266,0.9393983,0.95261246,0.9393727,0.9249951,0.96642804,0.88885266,0.92359,0.91810703,0.8745458,0.64877063,0.9444352,0.9448223
pal__arab_ale14__1,0.20563827,0.949429,0.9613162,0.9538811,0.82430935,0.86619496,0.9526484,0.95030415,0.95192367,0.9625997,0.7331889,0.94331247,0.5503444,0.95316803,0.9773,0.9769308,0.9999336,0.95035887,0.9942195,0.93318146,0.97962666,0.987052,0.94827056,0.9785541,0.9949013,0.9617186,0.95392406,0.82111335,0.9841862,0.79961866,0.9616776,0.9685716,0.94066155,0.9709315,0.9581202,0.93895024,0.95846796,0.96875525,0.9718164,0.96710646,0.9723732,0.97481316,0.93062234,0.22804525,0.0,0.22804525,0.0,0.22804525,0.43466032,0.2448085,0.44670382,0.24478701,0.43951872,0.31356493,0.6066764,0.39199325,0.22804525,0.4472938,0.38980532,0.6145452,0.22804525,0.21925242,0.22222179,0.96411955,0.94349223,0.9774055,0.30531126,0.9470379,0.94943875,0.94224197,0.9508609,0.97346133,0.99453986,0.9266782,0.96102124,0.9528105,0.97221106,0.93031174,0.940222,0.96561396,0.94524455,0.9605016,0.985665,0.93996805,0.9514177,0.9390069,0.92187643,0.9644399,0.9519979,0.9210501,0.91527545,0.9616522,0.733982,0.94022983,0.94010675
